ed_clean,YES,NO,reported,ad,ed,percentage,passed
77011,616,159,99.00%,77,11,79.48387096774194,TRUE
77012,737,203,99.00%,77,12,78.40425531914894,TRUE
77013,836,284,99.00%,77,13,74.64285714285714,TRUE
77014,669,190,99.00%,77,14,77.88125727590221,TRUE
77015,69,39,99.00%,77,15,63.888888888888886,TRUE
77016,173,42,99.00%,77,16,80.46511627906978,TRUE
77017,579,95,99.00%,77,17,85.90504451038575,TRUE
77018,534,131,99.00%,77,18,80.30075187969925,TRUE
77019,618,184,99.00%,77,19,77.0573566084788,TRUE
77020,245,66,99.00%,77,20,78.77813504823152,TRUE
77021,527,152,99.00%,77,21,77.61413843888072,TRUE
77022,365,123,99.00%,77,22,74.79508196721312,TRUE
77023,660,130,99.00%,77,23,83.54430379746836,TRUE
77024,634,189,99.00%,77,24,77.03523693803159,TRUE
77025,362,93,99.00%,77,25,79.56043956043956,TRUE
77026,601,129,99.00%,77,26,82.32876712328768,TRUE
77027,524,194,99.00%,77,27,72.98050139275766,TRUE
77028,447,166,99.00%,77,28,72.92006525285481,TRUE
77029,212,56,99.00%,77,29,79.1044776119403,TRUE
77030,253,46,99.00%,77,30,84.61538461538461,TRUE
77031,487,130,99.00%,77,31,78.93030794165315,TRUE
77032,565,207,99.00%,77,32,73.18652849740933,TRUE
77033,279,96,99.00%,77,33,74.4,TRUE
77034,607,245,99.00%,77,34,71.24413145539906,TRUE
77035,527,133,99.00%,77,35,79.84848484848484,TRUE
77036,472,95,99.00%,77,36,83.24514991181657,TRUE
77037,635,213,99.00%,77,37,74.88207547169812,TRUE
77038,326,121,99.00%,77,38,72.93064876957494,TRUE
77039,619,197,99.00%,77,39,75.8578431372549,TRUE
77040,624,244,90.91%,77,40,71.88940092165899,TRUE
77041,605,253,99.00%,77,41,70.51282051282051,TRUE
77042,634,197,99.00%,77,42,76.2936221419976,TRUE
77043,444,127,90.91%,77,43,77.75831873905429,TRUE
77044,690,202,99.00%,77,44,77.3542600896861,TRUE
77045,233,65,99.00%,77,45,78.18791946308725,TRUE
77046,898,245,99.00%,77,46,78.56517935258093,TRUE
77047,869,362,99.00%,77,47,70.59301380991064,TRUE
77048,534,165,99.00%,77,48,76.39484978540773,TRUE
77049,821,438,90.91%,77,49,65.21048451151708,TRUE
77050,744,184,99.00%,77,50,80.17241379310344,TRUE
77051,479,218,90.91%,77,51,68.72309899569584,TRUE
77052,753,183,90.91%,77,52,80.44871794871796,TRUE
77053,607,202,90.91%,77,53,75.0309023485785,TRUE
77054,0,0,99.00%,77,54,NA,FALSE
77055,0,0,99.00%,77,55,NA,FALSE
77056,0,0,99.00%,77,56,NA,FALSE
77057,0,0,99.00%,77,57,NA,FALSE
77058,0,0,99.00%,77,58,NA,FALSE
77059,0,0,99.00%,77,59,NA,FALSE
78001,562,190,99.00%,78,1,74.7340425531915,TRUE
78002,830,246,99.00%,78,2,77.13754646840148,TRUE
78003,561,194,99.00%,78,3,74.3046357615894,TRUE
78004,527,162,99.00%,78,4,76.48766328011611,TRUE
78005,395,175,99.00%,78,5,69.2982456140351,TRUE
78006,400,166,99.00%,78,6,70.6713780918728,TRUE
78007,642,217,99.00%,78,7,74.73806752037252,TRUE
78008,452,270,99.00%,78,8,62.603878116343495,TRUE
78009,517,269,99.00%,78,9,65.77608142493638,TRUE
78010,795,271,99.00%,78,10,74.57786116322703,TRUE
78011,646,221,99.00%,78,11,74.50980392156863,TRUE
78012,460,204,99.00%,78,12,69.27710843373494,TRUE
78013,400,110,99.00%,78,13,78.43137254901961,TRUE
78014,617,180,99.00%,78,14,77.41530740276035,TRUE
78015,123,16,99.00%,78,15,88.48920863309353,TRUE
78016,415,111,99.00%,78,16,78.89733840304183,TRUE
78017,638,216,99.00%,78,17,74.7072599531616,TRUE
78018,637,212,99.00%,78,18,75.02944640753827,TRUE
78019,593,169,99.00%,78,19,77.82152230971128,TRUE
78020,763,243,99.00%,78,20,75.84493041749502,TRUE
78021,500,147,99.00%,78,21,77.27975270479135,TRUE
78022,666,277,99.00%,78,22,70.62566277836692,TRUE
78023,682,314,99.00%,78,23,68.47389558232932,TRUE
78024,74,30,99.00%,78,24,71.15384615384616,TRUE
78025,714,381,99.00%,78,25,65.20547945205479,TRUE
78026,508,241,99.00%,78,26,67.8237650200267,TRUE
78027,720,421,99.00%,78,27,63.10254163014899,TRUE
78028,977,443,99.00%,78,28,68.80281690140845,TRUE
78029,498,231,99.00%,78,29,68.3127572016461,TRUE
78030,697,410,99.00%,78,30,62.96296296296296,TRUE
78031,379,159,99.00%,78,31,70.4460966542751,TRUE
78032,1329,569,99.00%,78,32,70.02107481559537,TRUE
78033,589,203,90.91%,78,33,74.36868686868688,TRUE
78034,564,168,90.91%,78,34,77.04918032786885,TRUE
78035,479,200,90.91%,78,35,70.54491899852725,TRUE
78036,406,142,99.00%,78,36,74.08759124087592,TRUE
78037,651,164,99.00%,78,37,79.87730061349694,TRUE
78038,373,130,90.91%,78,38,74.15506958250498,TRUE
78039,509,217,99.00%,78,39,70.11019283746556,TRUE
78040,466,218,99.00%,78,40,68.12865497076024,TRUE
78041,557,202,99.00%,78,41,73.38603425559947,TRUE
78042,651,222,99.00%,78,42,74.5704467353952,TRUE
78043,754,254,99.00%,78,43,74.8015873015873,TRUE
78044,744,304,99.00%,78,44,70.99236641221374,TRUE
78045,553,283,99.00%,78,45,66.14832535885168,TRUE
78046,470,167,99.00%,78,46,73.78335949764521,TRUE
78047,514,197,99.00%,78,47,72.29254571026723,TRUE
78048,0,0,99.00%,78,48,NA,FALSE
78049,693,411,99.00%,78,49,62.77173913043478,TRUE
78050,0,0,99.00%,78,50,NA,FALSE
78051,0,0,99.00%,78,51,NA,FALSE
78052,0,0,99.00%,78,52,NA,FALSE
78053,0,0,99.00%,78,53,NA,FALSE
79001,650,190,99.00%,79,1,77.38095238095238,TRUE
79002,80,30,90.00%,79,2,72.72727272727273,TRUE
79003,586,201,99.00%,79,3,74.4599745870394,TRUE
79004,444,77,99.00%,79,4,85.22072936660268,TRUE
79005,358,115,99.00%,79,5,75.68710359408034,TRUE
79006,317,138,99.00%,79,6,69.67032967032966,TRUE
79007,383,125,99.00%,79,7,75.39370078740157,TRUE
79008,375,89,99.00%,79,8,80.81896551724138,TRUE
79009,175,81,99.00%,79,9,68.359375,TRUE
79010,478,148,90.00%,79,10,76.35782747603834,TRUE
79011,434,135,90.00%,79,11,76.27416520210897,TRUE
79012,663,147,99.00%,79,12,81.85185185185185,TRUE
79013,483,205,90.00%,79,13,70.20348837209302,TRUE
79014,425,177,90.00%,79,14,70.59800664451828,TRUE
79015,667,180,90.00%,79,15,78.74852420306966,TRUE
79016,371,154,99.00%,79,16,70.66666666666667,TRUE
79017,601,140,99.00%,79,17,81.10661268556005,TRUE
79018,491,125,99.00%,79,18,79.70779220779221,TRUE
79019,269,83,99.00%,79,19,76.42045454545455,TRUE
79020,671,172,99.00%,79,20,79.59667852906287,TRUE
79021,437,127,99.00%,79,21,77.48226950354609,TRUE
79022,630,196,99.00%,79,22,76.27118644067797,TRUE
79023,676,192,99.00%,79,23,77.88018433179722,TRUE
79024,457,174,99.00%,79,24,72.42472266244057,TRUE
79025,252,48,99.00%,79,25,84,TRUE
79026,313,109,99.00%,79,26,74.17061611374407,TRUE
79027,705,193,99.00%,79,27,78.50779510022272,TRUE
79028,805,263,99.00%,79,28,75.374531835206,TRUE
79029,745,249,99.00%,79,29,74.949698189134807,TRUE
79030,379,163,99.00%,79,30,69.92619926199262,TRUE
79031,508,120,99.00%,79,31,80.89171974522293,TRUE
79032,728,279,99.00%,79,32,72.29394240317775,TRUE
79033,403,119,83.33%,79,33,77.20306513409962,TRUE
79034,704,220,99.00%,79,34,76.19047619047619,TRUE
79035,702,172,99.00%,79,35,80.32036613272311,TRUE
79036,500,124,99.00%,79,36,80.12820512820514,TRUE
79037,669,155,99.00%,79,37,81.18932038834951,TRUE
79038,468,107,99.00%,79,38,81.3913043478261,TRUE
79039,447,135,99.00%,79,39,76.80412371134021,TRUE
79040,824,235,99.00%,79,40,77.80925401322001,TRUE
79041,646,144,99.00%,79,41,81.77215189873418,TRUE
79042,593,190,99.00%,79,42,75.73435504469987,TRUE
79043,772,291,99.00%,79,43,72.62464722483537,TRUE
79044,488,206,99.00%,79,44,70.31700288184439,TRUE
79045,639,261,99.00%,79,45,71,TRUE
79046,737,343,99.00%,79,46,68.24074074074075,TRUE
79047,839,290,99.00%,79,47,74.31355181576616,TRUE
79048,118,25,99.00%,79,48,82.51748251748252,TRUE
79049,469,160,99.00%,79,49,74.56279809220986,TRUE
79050,579,183,99.00%,79,50,75.98425196850394,TRUE
79051,629,166,99.00%,79,51,79.11949685534591,TRUE
79052,736,159,99.00%,79,52,82.23463687150839,TRUE
79053,351,92,99.00%,79,53,79.23250564334086,TRUE
79054,944,320,99.00%,79,54,74.68354430379746,TRUE
79055,1184,501,99.00%,79,55,70.26706231454007,TRUE
79056,702,225,99.00%,79,56,75.72815533980582,TRUE
79057,225,89,99.00%,79,57,71.656050955414,TRUE
80001,525,182,99.00%,80,1,74.25742574257426,TRUE
80002,526,203,99.00%,80,2,72.15363511659808,TRUE
80003,481,131,90.00%,80,3,78.59477124183006,TRUE
80004,404,430,99.00%,80,4,48.44124700239808,FALSE
80005,686,317,99.00%,80,5,68.39481555333998,TRUE
80006,841,510,99.00%,80,6,62.250185048112506,TRUE
80007,504,552,87.50%,80,7,47.72727272727273,FALSE
80008,829,399,99.00%,80,8,67.50814332247556,TRUE
80009,608,293,99.00%,80,9,67.48057713651498,TRUE
80010,676,407,99.00%,80,10,62.41920590951062,TRUE
80011,643,406,99.00%,80,11,61.29647283126788,TRUE
80012,782,395,99.00%,80,12,66.44010195412065,TRUE
80013,868,430,99.00%,80,13,66.87211093990754,TRUE
80014,859,368,99.00%,80,14,70.0081499592502,TRUE
80015,851,407,99.00%,80,15,67.64705882352942,TRUE
80016,766,386,99.00%,80,16,66.49305555555556,TRUE
80017,942,458,99.00%,80,17,67.28571428571428,TRUE
80018,574,486,99.00%,80,18,54.15094339622642,TRUE
80019,499,492,99.00%,80,19,50.35317860746721,TRUE
80020,687,1191,99.00%,80,20,36.5814696485623,FALSE
80021,946,665,99.00%,80,21,58.721291123525766,TRUE
80022,445,214,99.00%,80,22,67.52655538694992,TRUE
80023,767,934,99.00%,80,23,45.09112286890065,FALSE
80024,685,574,99.00%,80,24,54.40826052422557,TRUE
80025,412,221,99.00%,80,25,65.086887835703,TRUE
80026,860,542,87.50%,80,26,61.34094151212553,TRUE
80027,227,126,87.50%,80,27,64.30594900849859,TRUE
80028,130,80,99.00%,80,28,61.904761904761905,TRUE
80029,801,458,87.50%,80,29,63.6219221604448,TRUE
80030,765,405,99.00%,80,30,65.38461538461539,TRUE
80031,770,237,99.00%,80,31,76.46474677259185,TRUE
80032,459,168,99.00%,80,32,73.20574162679426,TRUE
80033,264,190,99.00%,80,33,58.14977973568281,TRUE
80034,865,202,99.00%,80,34,81.06841611996252,TRUE
80035,984,272,99.00%,80,35,78.343949044586,TRUE
80036,452,122,99.00%,80,36,78.74564459930313,TRUE
80037,730,223,99.00%,80,37,76.60020986358866,TRUE
80038,173,48,60.00%,80,38,78.28054298642535,TRUE
80039,498,181,90.00%,80,39,73.34315169366715,TRUE
80040,685,268,99.00%,80,40,71.87827911857293,TRUE
80041,994,818,99.00%,80,41,54.856512141280355,TRUE
80042,746,622,87.50%,80,42,54.53216374269005,TRUE
80043,652,488,99.00%,80,43,57.19298245614035,TRUE
80044,591,219,99.00%,80,44,72.96296296296296,TRUE
80045,703,353,99.00%,80,45,66.5719696969697,TRUE
80046,533,169,99.00%,80,46,75.92592592592592,TRUE
80047,512,303,99.00%,80,47,62.82208588957056,TRUE
80048,568,188,99.00%,80,48,75.13227513227513,TRUE
80049,595,294,99.00%,80,49,66.92913385826772,TRUE
80050,619,189,99.00%,80,50,76.60891089108911,TRUE
80051,574,216,99.00%,80,51,72.65822784810126,TRUE
80052,68,4,99.00%,80,52,94.44444444444444,TRUE
80053,682,255,99.00%,80,53,72.78548559231591,TRUE
80054,1208,264,99.00%,80,54,82.06521739130434,TRUE
80055,773,257,99.00%,80,55,75.0485436893204,TRUE
80056,829,349,90.00%,80,56,70.37351443123939,TRUE
80057,944,410,90.00%,80,57,69.71935007385525,TRUE
80058,0,0,60.00%,80,58,NA,FALSE
80059,0,0,99.00%,80,59,NA,FALSE
80060,0,0,99.00%,80,60,NA,FALSE
80061,0,0,60.00%,80,61,NA,FALSE
81001,496,219,99.00%,81,1,69.37062937062936,TRUE
81002,701,288,99.00%,81,2,70.87967644084934,TRUE
81003,392,214,99.00%,81,3,64.68646864686468,TRUE
81004,407,98,99.00%,81,4,80.5940594059406,TRUE
81005,524,270,99.00%,81,5,65.99496221662469,TRUE
81006,805,308,99.00%,81,6,72.32704402515722,TRUE
81007,502,300,99.00%,81,7,62.593516209476306,TRUE
81008,668,459,99.00%,81,8,59.27240461401952,TRUE
81009,590,269,99.00%,81,9,68.68451688009313,TRUE
81010,856,627,99.00%,81,10,57.720836142953466,TRUE
81011,1065,729,99.00%,81,11,59.36454849498328,TRUE
81012,942,678,99.00%,81,12,58.14814814814815,TRUE
81013,94,66,99.00%,81,13,58.75,TRUE
81014,1291,1088,99.00%,81,14,54.266498528793605,TRUE
81015,1062,834,99.00%,81,15,56.0126582278481,TRUE
81016,684,638,99.00%,81,16,51.73978819969742,TRUE
81017,1203,801,99.00%,81,17,60.02994011976048,TRUE
81018,537,187,99.00%,81,18,74.17127071823204,TRUE
81019,1116,951,99.00%,81,19,53.99129172714079,TRUE
81020,938,707,99.00%,81,20,57.02127659574469,TRUE
81021,1284,926,99.00%,81,21,58.099547511312224,TRUE
81022,1073,1085,99.00%,81,22,49.721964782205745,FALSE
81023,896,639,99.00%,81,23,58.37133550488599,TRUE
81024,562,142,99.00%,81,24,79.82954545454545,TRUE
81025,666,919,99.00%,81,25,42.018927444794954,FALSE
81026,919,736,99.00%,81,26,55.52870090634441,TRUE
81027,1299,1108,99.00%,81,27,53.96759451599501,TRUE
81028,1456,1275,99.00%,81,28,53.313804467228124,TRUE
81029,1329,1334,99.00%,81,29,49.90612091625985,FALSE
81030,1092,1144,99.00%,81,30,48.837209302325576,FALSE
81031,1407,1340,99.00%,81,31,51.21951219512195,TRUE
81032,876,978,99.00%,81,32,47.249190938511326,FALSE
81033,412,356,99.00%,81,33,53.645833333333336,TRUE
81034,1189,834,99.00%,81,34,58.774097874443896,TRUE
81035,1106,877,99.00%,81,35,55.77407967725668,TRUE
81036,740,596,99.00%,81,36,55.38922155688623,TRUE
81037,1047,934,99.00%,81,37,52.85209490156486,TRUE
81038,749,841,99.00%,81,38,47.106918238993714,FALSE
81039,772,769,99.00%,81,39,50.09733939000649,TRUE
81040,752,751,99.00%,81,40,50.033266799733866,TRUE
81041,580,872,99.00%,81,41,39.94490358126722,FALSE
81042,628,868,99.00%,81,42,41.97860962566845,FALSE
81043,685,1080,99.00%,81,43,38.81019830028329,FALSE
81044,821,393,99.00%,81,44,67.62767710049424,TRUE
81045,723,571,99.00%,81,45,55.87326120556414,TRUE
81046,437,284,99.00%,81,46,60.61026352288488,TRUE
81047,824,267,99.00%,81,47,75.52703941338221,TRUE
81048,1023,360,99.00%,81,48,73.96963123644251,TRUE
81049,680,226,99.00%,81,49,75.05518763796908,TRUE
81050,759,307,90.00%,81,50,71.20075046904316,TRUE
81051,802,322,99.00%,81,51,71.35231316725978,TRUE
81052,599,230,99.00%,81,52,72.25572979493366,TRUE
81053,816,496,99.00%,81,53,62.19512195121951,TRUE
81054,1016,613,99.00%,81,54,62.3695518723143,TRUE
81055,494,99,99.00%,81,55,83.30522765598651,TRUE
81056,1205,854,99.00%,81,56,58.52355512384653,TRUE
81057,556,197,99.00%,81,57,73.83798140770253,TRUE
81058,597,167,99.00%,81,58,78.1413612565445,TRUE
81059,0,0,99.00%,81,59,NA,FALSE
81060,0,0,99.00%,81,60,NA,FALSE
81061,0,0,99.00%,81,61,NA,FALSE
81062,0,0,99.00%,81,62,NA,FALSE
82001,567,1696,99.00%,82,1,25.055236411842685,FALSE
82002,220,558,99.00%,82,2,28.277634961439592,FALSE
82003,642,809,99.00%,82,3,44.24534803583736,FALSE
82004,636,791,99.00%,82,4,44.56902592852137,FALSE
82005,532,644,99.00%,82,5,45.23809523809524,FALSE
82006,530,1315,99.00%,82,6,28.72628726287263,FALSE
82007,577,631,99.00%,82,7,47.764900662251655,FALSE
82008,546,861,99.00%,82,8,38.80597014925373,FALSE
82009,719,687,99.00%,82,9,51.13798008534851,TRUE
82010,885,672,99.00%,82,10,56.84007707129094,TRUE
82011,639,548,99.00%,82,11,53.833192923336135,TRUE
82012,382,116,99.00%,82,12,76.70682730923694,TRUE
82013,341,129,99.00%,82,13,72.5531914893617,TRUE
82014,386,119,99.00%,82,14,76.43564356435644,TRUE
82015,728,685,99.00%,82,15,51.52158527954707,TRUE
82016,822,708,99.00%,82,16,53.72549019607843,TRUE
82017,59,49,99.00%,82,17,54.629629629629626,TRUE
82018,649,1035,99.00%,82,18,38.53919239904988,FALSE
82019,645,1100,99.00%,82,19,36.96275071633238,FALSE
82020,734,1480,99.00%,82,20,33.15266485998193,FALSE
82021,377,1002,99.00%,82,21,27.338651196519216,FALSE
82022,373,807,99.00%,82,22,31.610169491525426,FALSE
82023,423,705,99.00%,82,23,37.5,FALSE
82024,300,535,99.00%,82,24,35.92814371257485,FALSE
82025,883,688,99.00%,82,25,56.206238064926794,TRUE
82026,533,519,99.00%,82,26,50.66539923954373,TRUE
82027,508,548,99.00%,82,27,48.10606060606061,FALSE
82028,987,833,99.00%,82,28,54.230769230769226,TRUE
82029,905,691,99.00%,82,29,56.70426065162907,TRUE
82030,758,564,99.00%,82,30,57.337367624810895,TRUE
82031,551,655,99.00%,82,31,45.68822553897181,FALSE
82032,712,886,99.00%,82,32,44.55569461827284,FALSE
82033,569,729,99.00%,82,33,43.836671802773495,FALSE
82034,522,365,99.00%,82,34,58.8500563697858,TRUE
82035,275,164,99.00%,82,35,62.64236902050114,TRUE
82036,883,328,99.00%,82,36,72.91494632535095,TRUE
82037,21,3,99.00%,82,37,87.5,TRUE
82038,841,675,99.00%,82,38,55.47493403693932,TRUE
82039,584,513,99.00%,82,39,53.23609845031905,TRUE
82040,768,347,99.00%,82,40,68.87892376681614,TRUE
82041,969,1454,99.00%,82,41,39.991745769706974,FALSE
82042,860,1457,99.00%,82,42,37.116961588260686,FALSE
82043,489,555,99.00%,82,43,46.839080459770116,FALSE
82044,497,513,99.00%,82,44,49.20792079207921,FALSE
82045,812,284,99.00%,82,45,74.08759124087592,TRUE
82046,1066,412,99.00%,82,46,72.12449255751014,TRUE
82047,913,315,99.00%,82,47,74.3485342019544,TRUE
82048,1262,438,99.00%,82,48,74.23529411764706,TRUE
82049,1043,445,99.00%,82,49,70.09408602150538,TRUE
82050,996,315,99.00%,82,50,75.97254004576659,TRUE
82051,895,397,99.00%,82,51,69.27244582043343,TRUE
82052,1158,471,99.00%,82,52,71.08655616942909,TRUE
82053,220,173,99.00%,82,53,55.97964376590331,TRUE
82054,1344,522,99.00%,82,54,72.02572347266882,TRUE
82055,1246,568,99.00%,82,55,68.68798235942668,TRUE
82056,1063,345,99.00%,82,56,75.4971590909091,TRUE
82057,1407,466,99.00%,82,57,75.12012813667911,TRUE
82058,1355,484,99.00%,82,58,73.68134855899946,TRUE
82059,1505,457,99.00%,82,59,76.70744138634046,TRUE
82060,1294,416,99.00%,82,60,75.67251461988303,TRUE
82061,1323,400,99.00%,82,61,76.78467788740568,TRUE
82062,1090,410,99.00%,82,62,72.66666666666667,TRUE
82063,1378,506,99.00%,82,63,73.14225053078556,TRUE
82064,1348,490,99.00%,82,64,73.3405875952122,TRUE
82065,0,0,99.00%,82,65,NA,FALSE
82066,0,0,99.00%,82,66,NA,FALSE
82067,0,0,99.00%,82,67,NA,FALSE
82068,0,0,99.00%,82,68,NA,FALSE
82069,0,0,99.00%,82,69,NA,FALSE
82070,0,0,99.00%,82,70,NA,FALSE
82071,0,0,99.00%,82,71,NA,FALSE
82072,0,0,99.00%,82,72,NA,FALSE
82073,0,0,99.00%,82,73,NA,FALSE
82074,0,0,99.00%,82,74,NA,FALSE
82075,0,0,99.00%,82,75,NA,FALSE
82076,0,0,99.00%,82,76,NA,FALSE
82077,0,0,99.00%,82,77,NA,FALSE
83001,274,123,37.50%,83,1,69.0176322418136,TRUE
83002,275,134,37.50%,83,2,67.23716381418093,TRUE
83003,275,115,37.50%,83,3,70.51282051282051,TRUE
83004,741,170,99.00%,83,4,81.33918770581778,TRUE
83005,280,57,37.50%,83,5,83.08605341246292,TRUE
83006,803,321,99.00%,83,6,71.44128113879003,TRUE
83007,414,110,33.33%,83,7,79.00763358778626,TRUE
83008,659,222,99.00%,83,8,74.80136208853575,TRUE
83009,600,169,99.00%,83,9,78.02340702210662,TRUE
83010,725,225,99.00%,83,10,76.31578947368422,TRUE
83011,971,292,99.00%,83,11,76.88044338875693,TRUE
83012,733,226,99.00%,83,12,76.43378519290927,TRUE
83013,688,248,99.00%,83,13,73.50427350427351,TRUE
83014,654,140,99.00%,83,14,82.36775818639799,TRUE
83015,698,247,99.00%,83,15,73.86243386243386,TRUE
83016,800,240,99.00%,83,16,76.92307692307693,TRUE
83017,889,339,99.00%,83,17,72.39413680781759,TRUE
83018,572,180,99.00%,83,18,76.06382978723404,TRUE
83019,655,197,99.00%,83,19,76.87793427230048,TRUE
83020,921,233,99.00%,83,20,79.80935875216637,TRUE
83021,326,123,33.33%,83,21,72.60579064587974,TRUE
83022,164,31,33.33%,83,22,84.1025641025641,TRUE
83023,266,98,33.33%,83,23,73.07692307692307,TRUE
83024,247,61,33.33%,83,24,80.1948051948052,TRUE
83025,865,289,99.00%,83,25,74.95667244367418,TRUE
83026,725,255,99.00%,83,26,73.9795918367347,TRUE
83027,572,175,99.00%,83,27,76.57295850066934,TRUE
83028,586,138,99.00%,83,28,80.93922651933701,TRUE
83029,840,274,99.00%,83,29,75.40394973070018,TRUE
83030,802,207,99.00%,83,30,79.48463825569871,TRUE
83031,790,218,99.00%,83,31,78.37301587301587,TRUE
83032,872,256,99.00%,83,32,77.30496453900709,TRUE
83033,963,218,99.00%,83,33,81.54106689246402,TRUE
83034,974,298,99.00%,83,34,76.57232704402516,TRUE
83035,813,200,99.00%,83,35,80.25666337611057,TRUE
83036,637,123,99.00%,83,36,83.8157894736842,TRUE
83037,694,135,99.00%,83,37,83.71531966224367,TRUE
83038,608,147,99.00%,83,38,80.52980132450331,TRUE
83039,739,221,99.00%,83,39,76.97916666666667,TRUE
83040,538,166,99.00%,83,40,76.42045454545455,TRUE
83041,1032,229,99.00%,83,41,81.83980967486121,TRUE
83042,415,110,99.00%,83,42,79.04761904761905,TRUE
83043,1039,283,99.00%,83,43,78.59304084720121,TRUE
83044,1204,377,99.00%,83,44,76.15433270082227,TRUE
83045,586,163,99.00%,83,45,78.23765020026703,TRUE
83046,1044,328,99.00%,83,46,76.0932944606414,TRUE
83047,838,241,99.00%,83,47,77.66450417052828,TRUE
83048,1067,274,99.00%,83,48,79.56748695003728,TRUE
83049,496,72,99.00%,83,49,87.32394366197182,TRUE
83050,440,116,99.00%,83,50,79.13669064748201,TRUE
83051,419,88,99.00%,83,51,82.64299802761342,TRUE
83052,544,66,99.00%,83,52,89.18032786885246,TRUE
83053,510,160,99.00%,83,53,76.11940298507463,TRUE
83054,777,214,99.00%,83,54,78.40565085771948,TRUE
83055,315,136,99.00%,83,55,69.84478935698448,TRUE
83056,712,206,99.00%,83,56,77.5599128540305,TRUE
83057,81,42,99.00%,83,57,65.85365853658537,TRUE
83058,0,0,99.00%,83,58,NA,FALSE
83059,0,0,99.00%,83,59,NA,FALSE
84001,623,230,99.00%,84,1,73.03634232121922,TRUE
84002,336,148,99.00%,84,2,69.42148760330579,TRUE
84003,637,214,99.00%,84,3,74.85311398354877,TRUE
84004,589,150,99.00%,84,4,79.70230040595399,TRUE
84005,681,199,99.00%,84,5,77.38636363636363,TRUE
84006,771,195,99.00%,84,6,79.8136645962733,TRUE
84007,586,217,99.00%,84,7,72.97633872976338,TRUE
84008,687,243,99.00%,84,8,73.87096774193549,TRUE
84009,470,193,99.00%,84,9,70.88989441930619,TRUE
84010,679,188,99.00%,84,10,78.31603229527106,TRUE
84011,689,283,99.00%,84,11,70.88477366255144,TRUE
84012,610,301,99.00%,84,12,66.95938529088913,TRUE
84013,466,218,99.00%,84,13,68.12865497076024,TRUE
84014,782,324,99.00%,84,14,70.70524412296564,TRUE
84015,434,204,99.00%,84,15,68.02507836990596,TRUE
84016,337,158,99.00%,84,16,68.08080808080808,TRUE
84017,899,220,99.00%,84,17,80.33958891867739,TRUE
84018,532,185,99.00%,84,18,74.19804741980475,TRUE
84019,494,132,99.00%,84,19,78.91373801916933,TRUE
84020,723,268,99.00%,84,20,72.95660948536832,TRUE
84021,366,186,99.00%,84,21,66.30434782608695,TRUE
84022,664,195,99.00%,84,22,77.29918509895228,TRUE
84023,608,271,83.33%,84,23,69.16951080773607,TRUE
84024,412,135,99.00%,84,24,75.3199268738574,TRUE
84025,782,260,99.00%,84,25,75.04798464491363,TRUE
84026,449,171,99.00%,84,26,72.41935483870968,TRUE
84027,215,102,99.00%,84,27,67.82334384858044,TRUE
